"section_id","schedule"
25406,"WE2023-05-05 00:00:0015:59Dwinelle 2062023-01-17 00:00:0015:00"
33294,"WE2023-05-05 00:00:0015:59Dwinelle 2102023-01-17 00:00:0015:00"
23919,"WE2023-05-05 00:00:0015:59Dwinelle 2432023-01-17 00:00:0015:00"
24810,"WE2023-05-05 00:00:0015:59Dwinelle 2462023-01-17 00:00:0015:00"
25802,"WE2023-05-05 00:00:0015:59Dwinelle 32052023-01-17 00:00:0014:00"
30871,"WE2023-05-05 00:00:0015:59Dwinelle 42262023-01-17 00:00:0013:00"
25602,"WE2023-05-05 00:00:0015:59Dwinelle 792023-01-17 00:00:0015:00"
27161,"WE2023-05-05 00:00:0015:59Dwinelle 872023-01-17 00:00:0015:00"
29186,"WE2023-05-05 00:00:0015:59Etcheverry 11092023-01-17 00:00:0013:00"
25630,"WE2023-05-05 00:00:0015:59Etcheverry 31052023-01-17 00:00:0014:00"
31157,"WE2023-05-05 00:00:0015:59Etcheverry 31082023-01-17 00:00:0014:00"
27492,"WE2023-05-05 00:00:0015:59Etcheverry 31192023-01-17 00:00:0015:00"
33286,"WE2023-05-05 00:00:0015:59Evans 392023-01-17 00:00:0015:00"
21416,"WE2023-05-05 00:00:0015:59Evans 42023-01-17 00:00:0015:00"
27375,"WE2023-05-05 00:00:0015:59Evans 472023-01-17 00:00:0014:00"
26950,"WE2023-05-05 00:00:0015:59Evans 6392023-01-17 00:00:0014:00"
19311,"WE2023-05-05 00:00:0015:59Evans 72023-01-17 00:00:0014:00"
21426,"WE2023-05-05 00:00:0015:59Evans 752023-01-17 00:00:0015:00"
27119,"WE2023-05-05 00:00:0015:59Evans 852023-01-17 00:00:0015:00"
22148,"WE2023-05-05 00:00:0015:59Evans B3A2023-01-17 00:00:0015:00"
27767,"WE2023-05-05 00:00:0015:59Genetics & Plant Bio 1072023-01-17 00:00:0015:00"
27476,"WE2023-05-05 00:00:0015:59Giannini 2012023-01-17 00:00:0015:00"
27476,"WE2023-05-05 00:00:0015:59Giannini 2012023-01-17 00:00:0015:00"
33459,"WE2023-05-05 00:00:0015:59Giannini 3322023-01-17 00:00:0015:00"
22313,"WE2023-05-05 00:00:0015:59Haviland 122023-01-17 00:00:0015:00"
22313,"WE2023-05-05 00:00:0015:59Haviland 122023-01-17 00:00:0015:00"
22191,"WE2023-05-05 00:00:0015:59Hearst Field Annex B12023-01-17 00:00:0015:00"
28575,"WE2023-05-05 00:00:0015:59Hearst Field Annex B52023-01-17 00:00:0015:00"
26629,"WE2023-05-05 00:00:0015:59Hearst Gym 2342023-01-17 00:00:0014:00"
24269,"WE2023-05-05 00:00:0015:59Hearst Gym 2452023-01-17 00:00:0015:00"
29077,"WE2023-05-05 00:00:0015:59Hearst Mining 2402023-01-17 00:00:0014:00"
28822,"WE2023-05-05 00:00:0015:59Hearst Mining 3102023-01-17 00:00:0015:00"
26641,"WE2023-05-05 00:00:0015:59Hearst Pool2023-01-17 00:00:0014:00"
20701,"WE2023-05-05 00:00:0015:59Hildebrand B512023-01-17 00:00:0015:00"
26398,"WE2023-05-05 00:00:0015:59Hildebrand B562023-01-17 00:00:0015:00"
27933,"WE2023-05-05 00:00:0015:59Latimer 1052023-01-17 00:00:0015:00"
30200,"WE2023-05-05 00:00:0015:59Latimer 1052023-01-17 00:00:0015:00"
20840,"WE2023-05-05 00:00:0015:59Latimer 2052023-01-17 00:00:0013:00"
20839,"WE2023-05-05 00:00:0015:59Latimer 2092023-01-17 00:00:0013:00"
20620,"WE2023-05-05 00:00:0015:59Latimer 2202023-01-17 00:00:0013:00"
21512,"WE2023-05-05 00:00:0015:59McCone 3252023-01-17 00:00:0013:00"
28652,"WE2023-05-05 00:00:0015:59Moffitt Library 1012023-01-17 00:00:0014:00"
29055,"WE2023-05-05 00:00:0015:59Moffitt Library 1062023-01-17 00:00:0015:00"
29057,"WE2023-05-05 00:00:0015:59Moffitt Library 1062023-01-17 00:00:0015:00"
19284,"WE2023-05-05 00:00:0015:59Morgan 1092023-01-17 00:00:0014:00"
33141,"WE2023-05-05 00:00:0015:59Morrison 1282023-01-17 00:00:0015:00"
27548,"WE2023-05-05 00:00:0015:59Mulford 1322023-01-17 00:00:0014:00"
16699,"WE2023-05-05 00:00:0015:59North Gate 1062023-01-17 00:00:0013:00"
24741,"WE2023-05-05 00:00:0015:59Social Sciences Building 1042023-01-17 00:00:0015:00"
25323,"WE2023-05-05 00:00:0015:59Social Sciences Building 1362023-01-17 00:00:0015:00"
32960,"WE2023-05-05 00:00:0015:59Social Sciences Building 1402023-01-17 00:00:0015:00"
32981,"WE2023-05-05 00:00:0015:59Social Sciences Building 1402023-01-17 00:00:0015:00"
25205,"WE2023-05-05 00:00:0015:59Social Sciences Building 1512023-01-17 00:00:0015:00"
28024,"WE2023-05-05 00:00:0015:59Social Sciences Building 1552023-01-17 00:00:0015:00"
24417,"WE2023-05-05 00:00:0015:59Social Sciences Building 1742023-01-17 00:00:0015:00"
21026,"WE2023-05-05 00:00:0015:59Social Sciences Building 1752023-01-17 00:00:0015:00"
27837,"WE2023-05-05 00:00:0015:59Social Sciences Building 1852023-01-17 00:00:0015:00"
31226,"WE2023-05-05 00:00:0015:59Social Sciences Building 1922023-01-17 00:00:0014:00"
24273,"WE2023-05-05 00:00:0015:59Social Sciences Building 502023-01-17 00:00:0014:00"
24422,"WE2023-05-05 00:00:0015:59Social Sciences Building 5872023-01-17 00:00:0013:00"
30760,"WE2023-05-05 00:00:0015:59Social Sciences Building 602023-01-17 00:00:0015:00"
20941,"WE2023-05-05 00:00:0015:59Social Sciences Building 742023-01-17 00:00:0015:00"
32973,"WE2023-05-05 00:00:0015:59Social Sciences Building 762023-01-17 00:00:0015:00"
25875,"WE2023-05-05 00:00:0015:59Social Sciences Building 7912023-01-17 00:00:0014:00"
28403,"WE2023-05-05 00:00:0015:59Soda 4052023-01-17 00:00:0015:00"
25141,"WE2023-05-05 00:00:0015:59Stanley 1792023-01-17 00:00:0015:00"
23059,"WE2023-05-05 00:00:0015:59Valley Life Sciences 20302023-01-17 00:00:0015:00"
31630,"WE2023-05-05 00:00:0015:59Valley Life Sciences 20322023-01-17 00:00:0015:00"
21787,"WE2023-05-05 00:00:0015:59Valley Life Sciences 20382023-01-17 00:00:0015:00"
22272,"WE2023-05-05 00:00:0015:59Valley Life Sciences 20622023-01-17 00:00:0015:00"
21740,"WE2023-05-05 00:00:0015:59Valley Life Sciences 30952023-01-17 00:00:0013:00"
27717,"WE2023-05-05 00:00:0015:59Wheeler 1202023-01-17 00:00:0015:00"
28042,"WE2023-05-05 00:00:0015:59Wheeler 1262023-01-17 00:00:0015:00"
24857,"WE2023-05-05 00:00:0015:59Wheeler 1302023-01-17 00:00:0014:00"
28411,"WE2023-05-05 00:00:0015:59Wheeler 2002023-01-17 00:00:0015:00"
26561,"WE2023-05-05 00:00:0015:59Wheeler 2022023-01-17 00:00:0015:00"
27528,"WE2023-05-05 00:00:0015:59Wheeler 2202023-01-17 00:00:0015:00"
31280,"WE2023-05-05 00:00:0015:59Wheeler 2202023-01-17 00:00:0015:00"
23997,"WE2023-05-05 00:00:0015:59Wheeler 2242023-01-17 00:00:0015:00"
31126,"WE2023-05-05 00:00:0015:59Wheeler 242023-01-17 00:00:0015:00"
22966,"WE2023-05-05 00:00:0015:59Wheeler 302023-01-17 00:00:0014:00"
28895,"WE2023-05-05 00:00:0016:29Cory 2932023-01-17 00:00:0015:30"
33031,"WE2023-05-05 00:00:0016:29Cory 2932023-01-17 00:00:0015:30"
33382,"WE2023-05-05 00:00:0016:29McCone 1452023-01-17 00:00:0015:30"
27708,"WE2023-05-05 00:00:0016:29Mulford 1242023-01-17 00:00:0015:00"
25138,"WE2023-05-05 00:00:0016:59Anthro/Art Practice Bldg 1152023-01-17 00:00:0016:00"
33625,"WE2023-05-05 00:00:0016:59Anthro/Art Practice Bldg 1552023-01-17 00:00:0015:00"
33665,"WE2023-05-05 00:00:0016:59Anthro/Art Practice Bldg 1552023-01-17 00:00:0015:00"
25948,"WE2023-05-05 00:00:0016:59Anthro/Art Practice Bldg 2212023-01-17 00:00:0015:00"
27106,"WE2023-05-05 00:00:0016:59Bancroft Library 3752023-01-17 00:00:0013:00"
30582,"WE2023-05-05 00:00:0016:59Barker 1102023-01-17 00:00:0014:00"
30318,"WE2023-05-05 00:00:0016:59Berkeley Way West 11022023-01-17 00:00:0014:00"
30318,"WE2023-05-05 00:00:0016:59Berkeley Way West 11022023-01-17 00:00:0014:00"
33748,"WE2023-05-05 00:00:0016:59Berkeley Way West 11042023-01-17 00:00:0015:00"
32681,"WE2023-05-05 00:00:0016:59Berkeley Way West 12042023-01-17 00:00:0014:00"
30415,"WE2023-05-05 00:00:0016:59Berkeley Way West 12052023-01-17 00:00:0016:00"
30415,"WE2023-05-05 00:00:0016:59Berkeley Way West 12052023-01-17 00:00:0016:00"
15329,"WE2023-05-05 00:00:0016:59Berkeley Way West 12072023-01-17 00:00:0014:00"
30404,"WE2023-05-05 00:00:0016:59Berkeley Way West 12082023-01-17 00:00:0014:00"
30763,"WE2023-05-05 00:00:0016:59Berkeley Way West 12132023-01-17 00:00:0015:00"
31779,"WE2023-05-05 00:00:0016:59Berkeley Way West 12172023-01-17 00:00:0016:00"
31488,"WE2023-05-05 00:00:0016:59Berkeley Way West 41012023-01-17 00:00:0014:00"
20521,"WE2023-05-05 00:00:0016:59Cheit C1322023-01-17 00:00:0014:00"
32987,"WE2023-05-05 00:00:0016:59Cory 1192023-01-17 00:00:0015:00"
28973,"WE2023-05-05 00:00:0016:59Cory 1252023-01-17 00:00:0014:00"
28955,"WE2023-05-05 00:00:0016:59Cory 1402023-01-17 00:00:0014:00"
29204,"WE2023-05-05 00:00:0016:59Cory 2472023-01-17 00:00:0016:00"
29206,"WE2023-05-05 00:00:0016:59Cory 2472023-01-17 00:00:0016:00"
28714,"WE2023-05-05 00:00:0016:59Cory 2772023-01-17 00:00:0014:00"
33066,"WE2023-05-05 00:00:0016:59Cory 5212023-01-17 00:00:0016:00"
28353,"WE2023-05-05 00:00:0016:59Cory 540AB2023-01-17 00:00:0016:00"
28621,"WE2023-05-05 00:00:0016:59Davis 3452023-01-17 00:00:0015:00"
29264,"WE2023-05-05 00:00:0016:59Davis 5022023-01-17 00:00:0016:00"
33053,"WE2023-05-05 00:00:0016:59Doe Library 308B2023-01-17 00:00:0014:00"
19548,"WE2023-05-05 00:00:0016:59Doe Library 4252023-01-17 00:00:0014:00"
22210,"WE2023-05-05 00:00:0016:59Dwinelle 1052023-01-17 00:00:0016:00"
23081,"WE2023-05-05 00:00:0016:59Dwinelle 1052023-01-17 00:00:0016:00"
24270,"WE2023-05-05 00:00:0016:59Dwinelle 1062023-01-17 00:00:0016:00"
21729,"WE2023-05-05 00:00:0016:59Dwinelle 1092023-01-17 00:00:0016:00"
28619,"WE2023-05-05 00:00:0016:59Dwinelle 1092023-01-17 00:00:0016:00"
32560,"WE2023-05-05 00:00:0016:59Dwinelle 1302023-01-17 00:00:0016:00"
33735,"WE2023-05-05 00:00:0016:59Dwinelle 1872023-01-17 00:00:0016:00"
31719,"WE2023-05-05 00:00:0016:59Dwinelle 1892023-01-17 00:00:0016:00"
22907,"WE2023-05-05 00:00:0016:59Dwinelle 2052023-01-17 00:00:0016:00"
21576,"WE2023-05-05 00:00:0016:59Dwinelle 2092023-01-17 00:00:0014:00"
23584,"WE2023-05-05 00:00:0016:59Dwinelle 2232023-01-17 00:00:0014:00"
25467,"WE2023-05-05 00:00:0016:59Dwinelle 2262023-01-17 00:00:0014:00"
25604,"WE2023-05-05 00:00:0016:59Dwinelle 2342023-01-17 00:00:0016:00"
29638,"WE2023-05-05 00:00:0016:59Dwinelle 2422023-01-17 00:00:0014:00"
20699,"WE2023-05-05 00:00:0016:59Dwinelle 2432023-01-17 00:00:0016:00"
31567,"WE2023-05-05 00:00:0016:59Dwinelle 2462023-01-17 00:00:0016:00"
16967,"WE2023-05-05 00:00:0016:59Dwinelle 2542023-01-17 00:00:0014:00"
25949,"WE2023-05-05 00:00:0016:59Dwinelle 2792023-01-17 00:00:0015:00"
30805,"WE2023-05-05 00:00:0016:59Dwinelle 2882023-01-17 00:00:0014:00"
30811,"WE2023-05-05 00:00:0016:59Dwinelle 2882023-01-17 00:00:0014:00"
26654,"WE2023-05-05 00:00:0016:59Dwinelle 41042023-01-17 00:00:0014:00"
30967,"WE2023-05-05 00:00:0016:59Dwinelle 4125A2023-01-17 00:00:0014:00"
19710,"WE2023-05-05 00:00:0016:59Dwinelle 44B2023-01-17 00:00:0014:00"
24303,"WE2023-05-05 00:00:0016:59Dwinelle 44B2023-01-17 00:00:0014:00"
31793,"WE2023-05-05 00:00:0016:59Dwinelle 61152023-01-17 00:00:0014:00"
32545,"WE2023-05-05 00:00:0016:59Dwinelle 63312023-01-17 00:00:0014:00"
32747,"WE2023-05-05 00:00:0016:59Dwinelle 64152023-01-17 00:00:0014:00"
25033,"WE2023-05-05 00:00:0016:59Dwinelle 832023-01-17 00:00:0016:00"
28064,"WE2023-05-05 00:00:0016:59Dwinelle 872023-01-17 00:00:0016:00"
29251,"WE2023-05-05 00:00:0016:59Dwinelle 882023-01-17 00:00:0015:00"
29364,"WE2023-05-05 00:00:0016:59Dwinelle 882023-01-17 00:00:0015:00"
31756,"WE2023-05-05 00:00:0016:59Etcheverry 31062023-01-17 00:00:0016:00"
22870,"WE2023-05-05 00:00:0016:59Etcheverry 31082023-01-17 00:00:0016:00"
29576,"WE2023-05-05 00:00:0016:59Etcheverry 31112023-01-17 00:00:0014:00"
21056,"WE2023-05-05 00:00:0016:59Etcheverry 31132023-01-17 00:00:0014:00"
27855,"WE2023-05-05 00:00:0016:59Etcheverry 31192023-01-17 00:00:0016:00"
31690,"WE2023-05-05 00:00:0016:59Evans 3422023-01-17 00:00:0015:00"
33287,"WE2023-05-05 00:00:0016:59Evans 392023-01-17 00:00:0016:00"
21427,"WE2023-05-05 00:00:0016:59Evans 42023-01-17 00:00:0016:00"
31436,"WE2023-05-05 00:00:0016:59Evans 52023-01-17 00:00:0015:00"
27135,"WE2023-05-05 00:00:0016:59Evans 612023-01-17 00:00:0014:00"
23962,"WE2023-05-05 00:00:0016:59Evans 712023-01-17 00:00:0016:00"
33309,"WE2023-05-05 00:00:0016:59Evans 7402023-01-17 00:00:0016:00"
27120,"WE2023-05-05 00:00:0016:59Evans 752023-01-17 00:00:0016:00"
26341,"WE2023-05-05 00:00:0016:59Evans 852023-01-17 00:00:0016:00"
24812,"WE2023-05-05 00:00:0016:59Evans 872023-01-17 00:00:0016:00"
22149,"WE2023-05-05 00:00:0016:59Evans B3A2023-01-17 00:00:0016:00"
21726,"WE2023-05-05 00:00:0016:59Genetics & Plant Bio 1032023-01-17 00:00:0016:00"
27786,"WE2023-05-05 00:00:0016:59Genetics & Plant Bio 1032023-01-17 00:00:0016:00"
28683,"WE2023-05-05 00:00:0016:59Genetics & Plant Bio 1072023-01-17 00:00:0016:00"
28687,"WE2023-05-05 00:00:0016:59Genetics & Plant Bio 1072023-01-17 00:00:0016:00"
23572,"WE2023-05-05 00:00:0016:59Genetics & Plant Bio 2082023-01-17 00:00:0013:00"
27789,"WE2023-05-05 00:00:0016:59Genetics & Plant Bio 2082023-01-17 00:00:0013:00"
23571,"WE2023-05-05 00:00:0016:59Genetics & Plant Bio 2092023-01-17 00:00:0013:00"
27788,"WE2023-05-05 00:00:0016:59Genetics & Plant Bio 2092023-01-17 00:00:0013:00"
32908,"WE2023-05-05 00:00:0016:59GSPP 1052023-01-17 00:00:0014:00"
24833,"WE2023-05-05 00:00:0016:59GSPP 1502023-01-17 00:00:0014:00"
29781,"WE2023-05-05 00:00:0016:59GTU Student Services Center2023-01-17 00:00:0014:00"
30435,"WE2023-05-05 00:00:0016:59Haviland 52023-01-17 00:00:0016:00"
29741,"WE2023-05-05 00:00:0016:59Hearst Field Annex B12023-01-17 00:00:0016:00"
30545,"WE2023-05-05 00:00:0016:59Hearst Gym 2422023-01-17 00:00:0014:00"
29100,"WE2023-05-05 00:00:0016:59Hearst Mining 1882023-01-17 00:00:0013:00"
28695,"WE2023-05-05 00:00:0016:59Hearst Mining 2302023-01-17 00:00:0014:00"
29086,"WE2023-05-05 00:00:0016:59Hearst Mining 2402023-01-17 00:00:0016:00"
29252,"WE2023-05-05 00:00:0016:59Hearst Mining 3502023-01-17 00:00:0016:00"
30812,"WE2023-05-05 00:00:0016:59Hearst Mining 3902023-01-17 00:00:0014:00"
28428,"WE2023-05-05 00:00:0016:59Hildebrand B562023-01-17 00:00:0016:00"
28641,"WE2023-05-05 00:00:0016:59Hildebrand B562023-01-17 00:00:0016:00"
27529,"WE2023-05-05 00:00:0016:59Latimer 1022023-01-17 00:00:0016:00"
31281,"WE2023-05-05 00:00:0016:59Latimer 1022023-01-17 00:00:0016:00"
31385,"WE2023-05-05 00:00:0016:59Latimer 1212023-01-17 00:00:0014:00"
31429,"WE2023-05-05 00:00:0016:59Latimer 1222023-01-17 00:00:0015:00"
20625,"WE2023-05-05 00:00:0016:59Latimer 2022023-01-17 00:00:0013:00"
20801,"WE2023-05-05 00:00:0016:59Latimer 2102023-01-17 00:00:0013:00"
20637,"WE2023-05-05 00:00:0016:59Latimer 2242023-01-17 00:00:0013:00"
20851,"WE2023-05-05 00:00:0016:59Latimer 2252023-01-17 00:00:0013:00"
20670,"WE2023-05-05 00:00:0016:59Latimer 3012023-01-17 00:00:0013:00"
20728,"WE2023-05-05 00:00:0016:59Latimer 3212023-01-17 00:00:0013:00"
28537,"WE2023-05-05 00:00:0016:59Lewis 92023-01-17 00:00:0016:00"
30267,"WE2023-05-05 00:00:0016:59Moffitt Library 1022023-01-17 00:00:0014:00"
30267,"WE2023-05-05 00:00:0016:59Moffitt Library 1022023-01-17 00:00:0014:00"
31235,"WE2023-05-05 00:00:0016:59Moffitt Library 1032023-01-17 00:00:0016:00"
28870,"WE2023-05-05 00:00:0016:59Morgan 1092023-01-17 00:00:0016:00"
22460,"WE2023-05-05 00:00:0016:59Morrison 1242023-01-17 00:00:0016:00"
22459,"WE2023-05-05 00:00:0016:59Morrison 1252023-01-17 00:00:0016:00"
30101,"WE2023-05-05 00:00:0016:59North Gate 1012023-01-17 00:00:0013:00"
28660,"WE2023-05-05 00:00:0016:59North Gate 1052023-01-17 00:00:0015:00"
28761,"WE2023-05-05 00:00:0016:59O'Brien 2122023-01-17 00:00:0016:00"
21445,"WE2023-05-05 00:00:0016:59Physics Building 32023-01-17 00:00:0014:00"
20616,"WE2023-05-05 00:00:0016:59Pimentel 12023-01-17 00:00:0016:00"
28764,"WE2023-05-05 00:00:0016:59Social Sciences Building 1042023-01-17 00:00:0016:00"
25631,"WE2023-05-05 00:00:0016:59Social Sciences Building 1102023-01-17 00:00:0015:00"
31871,"WE2023-05-05 00:00:0016:59Social Sciences Building 1152023-01-17 00:00:0014:00"
31796,"WE2023-05-05 00:00:0016:59Social Sciences Building 122023-01-17 00:00:0014:00"
28480,"WE2023-05-05 00:00:0016:59Social Sciences Building 1402023-01-17 00:00:0016:00"
31838,"WE2023-05-05 00:00:0016:59Social Sciences Building 1402023-01-17 00:00:0016:00"
28025,"WE2023-05-05 00:00:0016:59Social Sciences Building 1512023-01-17 00:00:0016:00"
27838,"WE2023-05-05 00:00:0016:59Social Sciences Building 1552023-01-17 00:00:0016:00"
29056,"WE2023-05-05 00:00:0016:59Social Sciences Building 1752023-01-17 00:00:0016:00"
29058,"WE2023-05-05 00:00:0016:59Social Sciences Building 1752023-01-17 00:00:0016:00"
27991,"WE2023-05-05 00:00:0016:59Social Sciences Building 1852023-01-17 00:00:0016:00"
23587,"WE2023-05-05 00:00:0016:59Social Sciences Building 1902023-01-17 00:00:0014:00"
26353,"WE2023-05-05 00:00:0016:59Social Sciences Building 2522023-01-17 00:00:0014:00"
21695,"WE2023-05-05 00:00:0016:59Social Sciences Building 6022023-01-17 00:00:0014:00"
33290,"WE2023-05-05 00:00:0016:59Social Sciences Building 6502023-01-17 00:00:0014:00"
32975,"WE2023-05-05 00:00:0016:59Social Sciences Building 762023-01-17 00:00:0016:00"
21711,"WE2023-05-05 00:00:0016:59Social Sciences Building 802023-01-17 00:00:0015:00"
28663,"WE2023-05-05 00:00:0016:59Soda 2712023-01-17 00:00:0015:00"
28805,"WE2023-05-05 00:00:0016:59Soda 2732023-01-17 00:00:0015:00"
28807,"WE2023-05-05 00:00:0016:59Soda 2772023-01-17 00:00:0015:00"
28238,"WE2023-05-05 00:00:0016:59Soda 3102023-01-17 00:00:0015:30"
28239,"WE2023-05-05 00:00:0016:59Soda 3202023-01-17 00:00:0015:30"
28808,"WE2023-05-05 00:00:0016:59Soda 3302023-01-17 00:00:0015:00"
28404,"WE2023-05-05 00:00:0016:59Soda 4052023-01-17 00:00:0016:00"
28985,"WE2023-05-05 00:00:0016:59Stanley 1052023-01-17 00:00:0016:00"
19518,"WE2023-05-05 00:00:0016:59Stephens 1032023-01-17 00:00:0014:00"
19740,"WE2023-05-05 00:00:0016:59Stephens 1032023-01-17 00:00:0014:00"
20708,"WE2023-05-05 00:00:0016:59Tan 1752023-01-17 00:00:0014:00"
26461,"WE2023-05-05 00:00:0016:59Valley Life Sciences 20302023-01-17 00:00:0016:00"
23060,"WE2023-05-05 00:00:0016:59Valley Life Sciences 20322023-01-17 00:00:0016:00"
26415,"WE2023-05-05 00:00:0016:59Valley Life Sciences 20382023-01-17 00:00:0016:00"
25686,"WE2023-05-05 00:00:0016:59Valley Life Sciences 20632023-01-17 00:00:0016:00"
21144,"WE2023-05-05 00:00:0016:59Valley Life Sciences 20952023-01-17 00:00:0014:00"
21145,"WE2023-05-05 00:00:0016:59Valley Life Sciences 20972023-01-17 00:00:0014:00"
21143,"WE2023-05-05 00:00:0016:59Valley Life Sciences 21132023-01-17 00:00:0014:00"
25710,"WE2023-05-05 00:00:0016:59Valley Life Sciences 30482023-01-17 00:00:0014:00"
21737,"WE2023-05-05 00:00:0016:59Valley Life Sciences 30592023-01-17 00:00:0015:00"
22886,"WE2023-05-05 00:00:0016:59Wheeler 1022023-01-17 00:00:0016:00"
16969,"WE2023-05-05 00:00:0016:59Wheeler 1062023-01-17 00:00:0014:00"
27493,"WE2023-05-05 00:00:0016:59Wheeler 1202023-01-17 00:00:0016:00"
31622,"WE2023-05-05 00:00:0016:59Wheeler 1242023-01-17 00:00:0016:00"
22916,"WE2023-05-05 00:00:0016:59Wheeler 1262023-01-17 00:00:0016:00"
27993,"WE2023-05-05 00:00:0016:59Wheeler 1302023-01-17 00:00:0016:00"
23669,"WE2023-05-05 00:00:0016:59Wheeler 1502023-01-17 00:00:0016:00"
29301,"WE2023-05-05 00:00:0016:59Wheeler 2002023-01-17 00:00:0016:00"
31058,"WE2023-05-05 00:00:0016:59Wheeler 2042023-01-17 00:00:0014:00"
31058,"WE2023-05-05 00:00:0016:59Wheeler 2042023-01-17 00:00:0014:00"
28010,"WE2023-05-05 00:00:0016:59Wheeler 2202023-01-17 00:00:0016:00"
22927,"WE2023-05-05 00:00:0016:59Wheeler 242023-01-17 00:00:0016:00"
28823,"WE2023-05-05 00:00:0016:59Wurster 1012023-01-17 00:00:0016:00"
19428,"WE2023-05-05 00:00:0016:59Wurster 314B2023-01-17 00:00:0014:00"
33437,"WE2023-05-05 00:00:0016:59Wurster 3702023-01-17 00:00:0015:00"
33437,"WE2023-05-05 00:00:0016:59Wurster 3702023-01-17 00:00:0015:00"
30557,"WE2023-05-05 00:00:0017:00Jacobs Hall 102023-01-17 00:00:0016:00"
23838,"WE2023-05-05 00:00:0017:29Campbell Hall 1212023-01-17 00:00:0016:30"
23842,"WE2023-05-05 00:00:0017:29Campbell Hall 1212023-01-17 00:00:0016:30"
24930,"WE2023-05-05 00:00:0017:29Campbell Hall 1212023-01-17 00:00:0016:30"
28623,"WE2023-05-05 00:00:0017:29Davis 4062023-01-17 00:00:0015:30"
28623,"WE2023-05-05 00:00:0017:29Davis 4062023-01-17 00:00:0015:30"
19475,"WE2023-05-05 00:00:0017:29Giannini 1412023-01-17 00:00:0016:00"
19708,"WE2023-05-05 00:00:0017:29Morgan 1012023-01-17 00:00:0016:00"
19285,"WE2023-05-05 00:00:0017:29Physics Building 4022023-01-17 00:00:0015:30"
15500,"WE2023-05-05 00:00:0017:29Soda 3062023-01-17 00:00:0016:00"
15476,"WE2023-05-05 00:00:0017:29Tan 1802023-01-17 00:00:0016:00"
30666,"WE2023-05-05 00:00:0017:59Anthro/Art Practice Bldg 2192023-01-17 00:00:0015:00"
30548,"WE2023-05-05 00:00:0017:59Cory 2182023-01-17 00:00:0015:00"
25805,"WE2023-05-05 00:00:0017:59Cory 2372023-01-17 00:00:0016:00"
23897,"WE2023-05-05 00:00:0017:59Cory 2412023-01-17 00:00:0016:00"
28874,"WE2023-05-05 00:00:0017:59Cory 2472023-01-17 00:00:0017:00"
21878,"WE2023-05-05 00:00:0017:59Cory 2892023-01-17 00:00:0016:00"
29723,"WE2023-05-05 00:00:0017:59Cory 2892023-01-17 00:00:0016:00"
33148,"WE2023-05-05 00:00:0017:59Cory 5212023-01-17 00:00:0017:00"
29199,"WE2023-05-05 00:00:0017:59Davis 4102023-01-17 00:00:0016:00"
31056,"WE2023-05-05 00:00:0017:59Dwinelle 1042023-01-17 00:00:0015:00"
19554,"WE2023-05-05 00:00:0017:59Dwinelle 1052023-01-17 00:00:0017:00"
21730,"WE2023-05-05 00:00:0017:59Dwinelle 1092023-01-17 00:00:0017:00"
28620,"WE2023-05-05 00:00:0017:59Dwinelle 1092023-01-17 00:00:0017:00"
19930,"WE2023-05-05 00:00:0017:59Dwinelle 1342023-01-17 00:00:0015:00"
19930,"WE2023-05-05 00:00:0017:59Dwinelle 1342023-01-17 00:00:0015:00"
33713,"WE2023-05-05 00:00:0017:59Dwinelle 1822023-01-17 00:00:0017:00"
17239,"WE2023-05-05 00:00:0017:59Dwinelle 1832023-01-17 00:00:0016:00"
23033,"WE2023-05-05 00:00:0017:59Dwinelle 1872023-01-17 00:00:0017:00"
32901,"WE2023-05-05 00:00:0017:59Dwinelle 1872023-01-17 00:00:0017:00"
19768,"WE2023-05-05 00:00:0017:59Dwinelle 2042023-01-17 00:00:0015:00"
19558,"WE2023-05-05 00:00:0017:59Dwinelle 2052023-01-17 00:00:0017:00"
15551,"WE2023-05-05 00:00:0017:59Dwinelle 2062023-01-17 00:00:0017:00"
28011,"WE2023-05-05 00:00:0017:59Dwinelle 2092023-01-17 00:00:0017:00"
24956,"WE2023-05-05 00:00:0017:59Dwinelle 2112023-01-17 00:00:0015:00"
23582,"WE2023-05-05 00:00:0017:59Dwinelle 2152023-01-17 00:00:0015:00"
26767,"WE2023-05-05 00:00:0017:59Dwinelle 2192023-01-17 00:00:0016:00"
30864,"WE2023-05-05 00:00:0017:59Dwinelle 2342023-01-17 00:00:0017:00"
27841,"WE2023-05-05 00:00:0017:59Dwinelle 2422023-01-17 00:00:0017:00"
27994,"WE2023-05-05 00:00:0017:59Dwinelle 2432023-01-17 00:00:0017:00"
22913,"WE2023-05-05 00:00:0017:59Dwinelle 2462023-01-17 00:00:0017:00"
27702,"WE2023-05-05 00:00:0017:59Dwinelle 2472023-01-17 00:00:0017:00"
16966,"WE2023-05-05 00:00:0017:59Dwinelle 2502023-01-17 00:00:0015:00"
16965,"WE2023-05-05 00:00:0017:59Dwinelle 2512023-01-17 00:00:0015:00"
31720,"WE2023-05-05 00:00:0017:59Dwinelle 2632023-01-17 00:00:0017:00"
31650,"WE2023-05-05 00:00:0017:59Dwinelle 2792023-01-17 00:00:0017:00"
31650,"WE2023-05-05 00:00:0017:59Dwinelle 2792023-01-17 00:00:0017:00"
